id,sigma_min,sigma_max,rank,condition,prediction_error_px,sigma_1,sigma_2,sigma_3,sigma_4,sigma_5,sigma_6,jtj_0_0,jtj_0_1,jtj_0_2,jtj_0_3,jtj_0_4,jtj_0_5,jtj_1_0,jtj_1_1,jtj_1_2,jtj_1_3,jtj_1_4,jtj_1_5,jtj_2_0,jtj_2_1,jtj_2_2,jtj_2_3,jtj_2_4,jtj_2_5,jtj_3_0,jtj_3_1,jtj_3_2,jtj_3_3,jtj_3_4,jtj_3_5,jtj_4_0,jtj_4_1,jtj_4_2,jtj_4_3,jtj_4_4,jtj_4_5,jtj_5_0,jtj_5_1,jtj_5_2,jtj_5_3,jtj_5_4,jtj_5_5
minimal-test-000493,1.0168143281259827,7.466440220696968,6,7.342973062208738,3.733218193054199,7.466440220696968,4.9922340247453985,3.1313042182166777,1.5478335353109893,1.356145367294084,1.0168143281259827,33.05780505312146,17.41800830217708,13.30944963919663,8.046986115115978,2.6735765838198025,1.9324575265836177,17.41800830217708,12.799679222723945,9.30264454651686,7.238471660042011,2.085761903753875,3.055289647721836,13.30944963919663,9.30264454651686,11.409927726673452,8.350404274182436,3.888583715348883,2.1093899214097402,8.046986115115978,7.238471660042011,8.350404274182436,12.437326501270446,2.022918692803918,10.461067724066744,2.6735765838198025,2.085761903753875,3.888583715348883,2.022918692803918,5.83055883505363,-3.7505007130847963,1.9324575265836177,3.055289647721836,2.1093899214097402,10.461067724066744,-3.7505007130847963,20.20872918339449
minimal-test-000432,1.1339055246026313,8.447324657690222,6,7.449760561534017,3.435018539428711,8.447324657690222,5.779616134716846,3.9333410027926545,1.9096958135046185,1.4884646264976416,1.1339055246026313,54.123198906468886,12.323630214476854,21.660287454987444,7.4884558158775425,4.539654825710239,2.1338443777565494,12.323630214476854,6.384699525507369,7.903538035448379,5.140746717532326,2.1320356963591536,3.126539501421481,21.660287454987444,7.903538035448379,18.327043443602932,8.181431432322388,6.672530508935598,1.8266869223179463,7.4884558158775425,5.140746717532326,8.181431432322388,11.610881036238009,1.6796553502937117,11.647257886814856,4.539654825710239,2.1320356963591536,6.672530508935598,1.6796553502937117,11.50404690021433,-8.047561912564587,2.1338443777565494,3.126539501421481,1.8266869223179463,11.647257886814856,-8.047561912564587,25.430764952495146
minimal-test-000218,1.1458036890889989,8.79944556285788,6,7.679714812101983,4.727750301361084,8.79944556285788,5.682693567120519,4.093004875472713,2.1268907711894824,1.5184544286343236,1.1458036890889989,28.789276310742157,-1.1090129823715973,9.083015077354464,1.2696198260077451,2.6627177213477977,-0.714225929342325,-1.1090129823715973,8.144248465317496,1.2739552420913889,8.666015790984149,-0.7041799573860044,6.104773902344159,9.083015077354464,1.2739552420913889,7.712542634700935,-2.222198802723703,5.712032623779358,-7.742172493997599,1.2696198260077451,8.666015790984149,-2.222198802723703,20.3587549021515,-7.446056801397027,21.353136773636468,2.6627177213477977,-0.7041799573860044,5.712032623779358,-7.446056801397027,18.62343009970872,-26.43714373317409,-0.714225929342325,6.104773902344159,-7.742172493997599,21.353136773636468,-26.43714373317409,50.989919187854866
minimal-test-000059,1.0401832228699488,7.660537596993353,6,7.364604070288037,6.334153175354004,7.660537596993353,5.229079845795715,2.722053905319169,1.4746573245150558,1.289638818820952,1.0401832228699488,8.071968950297983,13.0718688378129,5.400810715762339,8.632998887872137,2.4714039384817106,2.9743325264473977,13.0718688378129,33.83113489704161,8.06043267906291,15.842965187164184,2.276994397568395,4.202582999294488,5.400810715762339,8.06043267906291,10.979712195335651,10.91953120082455,10.121692707856564,6.966200755901491,8.632998887872137,15.842965187164184,10.91953120082455,15.979151444891672,6.542881245771729,6.868057774307978,2.4714039384817106,2.276994397568395,10.121692707856564,6.542881245771729,22.658828616277656,8.130422552463253,2.9743325264473977,4.202582999294488,6.966200755901491,6.868057774307978,8.130422552463253,6.835657313170368
minimal-test-000403,1.0716056270725227,10.270306212035326,6,9.58403535085232,12.458463668823242,10.270306212035326,6.301670174997213,3.00321565369262,1.5744956335820166,1.4685949162745109,1.0716056270725227,48.83907862423291,-33.88981881818631,22.181140278823943,-17.20501743889277,6.133197974042557,-5.714796451532682,-33.88981881818631,27.340576704129337,-17.578283215519317,14.06133949576562,-5.347417357057202,5.2703350139075225,22.181140278823943,-17.578283215519317,23.6832806627553,-20.341792586724225,11.685172455283853,-12.60539838947561,-17.20501743889277,14.06133949576562,-20.341792586724225,20.33561461880504,-12.610695726002817,14.983164114638225,6.133197974042557,-5.347417357057202,11.685172455283853,-12.610695726002817,13.222233260951436,-15.537738346700333,-5.714796451532682,5.2703350139075225,-12.60539838947561,14.983164114638225,-15.537738346700333,26.57290322338085
minimal-test-000351,0.8357233005469187,9.334408998264571,6,11.169257805969865,5.656152725219727,9.334408998264571,4.28582854961844,2.559182710007294,1.7635302068546799,1.556244351586698,0.8357233005469187,32.10049098915163,-32.79215243259614,14.974459412032783,-15.056175231121863,3.7476488221922746,-3.636635074100444,-32.79215243259614,38.8416497798738,-15.3396369280283,15.944298764031757,-3.233820727228802,3.722503408907134,14.974459412032783,-15.3396369280283,16.365768948238333,-13.885782240728537,8.228789078948571,-5.419635905288043,-15.056175231121863,15.944298764031757,-13.885782240728537,14.078572774698115,-5.141613800749056,5.572418677710735,3.7476488221922746,-3.233820727228802,8.228789078948571,-5.141613800749056,9.536547018317126,-2.0551904462765505,-3.636635074100444,3.722503408907134,-5.419635905288043,5.572418677710735,-2.0551904462765505,7.356273043939796
minimal-test-000109,1.0786289645261276,7.63495172856042,6,7.078385598438544,4.944843292236328,7.63495172856042,5.544168006104869,3.4039622607193145,1.7505523875929683,1.3980859588967447,1.0786289645261276,22.677416712736292,-7.021775370823707,7.180438051309849,-3.4749646987062794,1.608540978346676,0.2127402220419758,-7.021775370823707,8.541379352666988,-3.9637625398743372,8.273301608769867,-0.2114734676550359,4.5856102361968745,7.180438051309849,-3.9637625398743372,5.836736802972824,-0.36991260324936076,3.7213653621851783,4.723747431162007,-3.4749646987062794,8.273301608769867,-0.36991260324936076,17.304461045311363,5.25286464190796,17.158493005045152,1.608540978346676,-0.2114734676550359,3.7213653621851783,5.25286464190796,14.041836897476848,19.249985786934595,0.2127402220419758,4.5856102361968745,4.723747431162007,17.158493005045152,19.249985786934595,38.397933491888026
minimal-test-000148,1.1812418914851273,6.858990122490041,6,5.80659234313686,5.69301176071167,6.858990122490041,5.85470554164175,3.043191080720013,1.5120702774084347,1.2178943405668248,1.1812418914851273,21.010117298280964,13.179868116909072,6.641207127731263,5.34680768917044,1.1703658940428021,0.08407320158455538,13.179868116909072,13.78901439892405,5.634272871866609,9.749835941457194,0.5963568045682324,4.0133556354186535,6.641207127731263,5.634272871866609,4.974022872765664,2.170444773225195,2.773142123815757,-3.1789777137706934,5.34680768917044,9.749835941457194,2.170444773225195,17.332173837808543,-3.3609093852682688,14.540640066075447,1.1703658940428021,0.5963568045682324,2.773142123815757,-3.3609093852682688,10.472529480337887,-13.244343882978026,0.08407320158455538,4.0133556354186535,-3.1789777137706934,14.540640066075447,-13.244343882978026,28.171432100209362
minimal-test-000213,0.7854267459036784,7.5966208809670315,6,9.671966126168373,8.903912544250488,7.5966208809670315,5.270605616081844,2.651229575517262,1.3433517707786256,1.3053424150224409,0.7854267459036784,2.405038201963792,-2.5614518853565396,1.3512543560452501,-3.4015945555782228,0.9191894987842629,-2.022647729298691,-2.5614518853565396,35.94561215826199,-3.6891952200270075,17.309866767240656,-1.9828702867312493,5.91566169795805,1.3512543560452501,-3.6891952200270075,4.025101903370279,-7.486247463309945,4.752530529504829,-7.235897506742347,-3.4015945555782228,17.309866767240656,-7.486247463309945,21.43523194163285,-6.852118346112953,13.14991310140614,0.9191894987842629,-1.9828702867312493,4.752530529504829,-6.852118346112953,13.339526588276918,-13.613633270165366,-2.022647729298691,5.91566169795805,-7.235897506742347,13.14991310140614,-13.613633270165366,19.49184781170093
minimal-test-000196,1.1684304102201695,9.325651978920666,6,7.981349935220718,8.201029777526855,9.325651978920666,5.965994673901162,3.316459623473338,1.6771307682180838,1.438643814785587,1.1684304102201695,31.096937003014702,0.4576776825926444,17.015539433774602,5.255919755429402,5.615867675774012,3.375216258344297,0.4576776825926444,4.987848785619912,5.468328047177471,3.973591741026475,3.626182656886285,3.217312275672794,17.015539433774602,5.468328047177471,23.8492187133568,14.16971812376912,16.292358160584495,14.510000867721821,5.255919755429402,3.973591741026475,14.16971812376912,12.687019371337849,14.713907679493364,15.003046061834317,5.615867675774012,3.626182656886285,16.292358160584495,14.713907679493364,28.46254851613847,30.317673058330072,3.375216258344297,3.217312275672794,14.510000867721821,15.003046061834317,30.317673058330072,38.723902588677056
minimal-test-000428,1.0399488133308878,7.26231039599438,6,6.983334470793496,4.896059036254883,7.26231039599438,5.199569945975979,2.908864599143634,1.512406436462246,1.323052812792989,1.0399488133308878,17.05829747489954,-9.38585743897232,5.377575595189055,-4.842564928204396,0.9407446456251345,-0.7987800911486598,-9.38585743897232,10.975390327427267,-4.926726192928151,9.630124264847549,-0.7460709152942221,5.259638729538656,5.377575595189055,-4.926726192928151,3.901346096445114,-3.607709719917379,1.3632444911515802,0.40660783594483524,-4.842564928204396,9.630124264847549,-3.607709719917379,18.791576502877838,0.8347911409934342,17.675653951122932,0.9407446456251345,-0.7460709152942221,1.3632444911515802,0.8347911409934342,4.6283073105331445,7.662834379666899,-0.7987800911486598,5.259638729538656,0.40660783594483524,17.675653951122932,7.662834379666899,38.002590963673036
minimal-test-000358,0.9898033731083213,7.00831336405829,6,7.08051068976436,8.426920890808105,7.00831336405829,4.91741728752442,2.970888528473735,1.3997302729841712,1.3504420621893507,0.9898033731083213,9.080840595225013,7.612760323900799,2.508661420450532,0.8068209331662947,1.027425870947507,-1.3514440304989093,7.612760323900799,16.467007687879068,0.5803360873216387,10.276914151826304,-1.6010149669889737,4.201031733227058,2.508661420450532,0.5803360873216387,4.437278039347546,-4.383146305090662,5.7244901709322065,-6.920936302353184,0.8068209331662947,10.276914151826304,-4.383146305090662,15.14228065899562,-6.9700484376757235,11.057627751263901,1.027425870947507,-1.6010149669889737,5.7244901709322065,-6.9700484376757235,19.183721661731134,-18.351592737176563,-1.3514440304989093,4.201031733227058,-6.920936302353184,11.057627751263901,-18.351592737176563,22.57514831177568
minimal-test-000279,1.2834428477220556,8.075388865211579,6,6.291973872887558,6.247725486755371,8.075388865211579,7.791118332183337,4.1566733838392596,2.0181332309576208,1.5431307045330562,1.2834428477220556,16.171691337618924,-18.70882424838127,7.087165638722808,-2.0576087955607076,4.306267184569906,1.5769872781628989,-18.70882424838127,43.81137110699398,-2.090212479327242,18.512260547601393,1.371752745215733,4.572773340136707,7.087165638722808,-2.090212479327242,16.218778020739876,5.266290883592,20.259202910330796,5.641595660595396,-2.0576087955607076,18.512260547601393,5.266290883592,16.823006315134986,5.506940346672437,6.472288478572257,4.306267184569906,1.371752745215733,20.259202910330796,5.506940346672437,52.514237934689156,5.8186432149112335,1.5769872781628989,4.572773340136707,5.641595660595396,6.472288478572257,5.8186432149112335,5.753618747744197
minimal-test-000440,0.8635729480397559,9.148822762944008,6,10.594151639084028,9.115340232849121,9.148822762944008,5.314642083889682,2.5619375457058817,1.5267288142135378,1.400558967747392,0.8635729480397559,7.1147023049415825,8.359854126427258,6.512235273330464,8.26746234523221,3.557466311960513,3.5661913368288496,8.359854126427258,18.777845427250416,8.12097947430606,11.753407839987844,4.152922162873863,4.27667796979903,6.512235273330464,8.12097947430606,15.035615875162696,14.899375424734156,15.337076322903883,13.828297333094458,8.26746234523221,11.753407839987844,14.899375424734156,17.158621712710133,14.345038285739133,13.272517313434085,3.557466311960513,4.152922162873863,15.337076322903883,14.345038285739133,38.55771389683323,29.75143384736791,3.5661913368288496,4.27667796979903,13.828297333094458,13.272517313434085,29.75143384736791,26.90362772968664
minimal-test-000203,0.6553811079699883,7.305698072648186,6,11.14725155150907,5.896869659423828,7.305698072648186,3.9060624550228122,2.4340235265149177,1.4655613775685619,1.3980891731713787,0.6553811079699883,5.437878523277502,-3.0722113186233093,1.133392923754469,-0.6461260263909484,0.2645281219786389,0.42588011525416264,-3.0722113186233093,9.762029299192442,-0.6698285590107499,8.813650256807515,0.4438449956507656,4.487961763000406,1.133392923754469,-0.6698285590107499,1.225337615165892,1.9322001112536513,1.1031940410968306,3.6067274772109275,-0.6461260263909484,8.813650256807515,1.9322001112536513,18.07638187900432,3.7639743733822506,17.16141941090161,0.2645281219786389,0.4438449956507656,1.1031940410968306,3.7639743733822506,5.428279641104806,10.870364872800975,0.42588011525416264,4.487961763000406,3.6067274772109275,17.16141941090161,10.870364872800975,39.157159685361066
minimal-test-000498,1.0668351179681554,8.476966900883786,6,7.945901628199701,12.525291442871094,8.476966900883786,5.749508198978247,3.17961186565618,2.0687634559760517,1.504696277962903,1.0668351179681554,11.8746233640515,20.75618384935673,3.300525168128253,6.528750498974102,1.237747743705325,1.0639111069264304,20.75618384935673,51.218382067287685,5.921426446531771,20.298418103624886,1.1443059789275185,4.858876931219109,3.300525168128253,5.921426446531771,5.120282198799997,4.193966359828244,6.308524910100204,3.3571091221074485,6.528750498974102,20.298418103624886,4.193966359828244,18.20668822866838,3.9398364623627207,8.49182690164846,1.237747743705325,1.1443059789275185,6.308524910100204,3.9398364623627207,20.662633699176833,13.410762893801309,1.0639111069264304,4.858876931219109,3.3571091221074485,8.49182690164846,13.410762893801309,15.625164721662077
minimal-test-000479,1.046866839105197,8.382140188245263,6,8.006882895832144,4.741358757019043,8.382140188245263,6.394383438209612,3.1253177058523742,1.526870114021641,1.2777635739223325,1.046866839105197,26.665132426472763,20.427992851824822,9.179918400911559,10.075175048096577,1.6805224335104405,2.0619238893814598,20.427992851824822,21.199832396466203,9.974078564296086,14.27215587692048,2.338570854131413,5.70150569160126,9.179918400911559,9.974078564296086,6.676242708957222,8.883254007212901,2.032158548332187,2.5284214340692692,10.075175048096577,14.27215587692048,8.883254007212901,24.8175406697265,2.561729622949397,21.54102964224906,1.6805224335104405,2.338570854131413,2.032158548332187,2.561729622949397,3.811528468549727,-3.361945820675764,2.0619238893814598,5.70150569160126,2.5284214340692692,21.54102964224906,-3.361945820675764,42.805690057341
minimal-test-000126,0.8463735798926536,9.005346471924137,6,10.639919163197762,4.284330368041992,9.005346471924137,5.255916333080718,3.2853171714301035,1.5324589519615215,1.4688209557420269,0.8463735798926536,10.074057323637511,7.313826610845865,2.41544997465217,0.7957791703282615,0.7989291210765352,-1.3463092720748429,7.313826610845865,17.954299271723936,0.34348011331438877,14.737068285102705,-1.3563755662940553,6.432443295128507,2.41544997465217,0.34348011331438877,3.869853363050013,-6.1919699583264665,5.100610248320462,-9.360772992475857,0.7957791703282615,14.737068285102705,-6.1919699583264665,26.915983665525022,-10.493678181920915,23.71423824322756,0.7989291210765352,-1.3563755662940553,5.100610248320462,-10.493678181920915,17.64615957357888,-26.142579306640954,-1.3463092720748429,6.432443295128507,-9.360772992475857,23.71423824322756,-26.142579306640954,48.27609097533347
minimal-test-000191,0.9695376121338103,7.15929833160426,6,7.38423991189748,4.431317329406738,7.15929833160426,4.970909855066605,3.068396154534898,1.4776162885485316,1.2643977068628292,0.9695376121338103,19.437140279995436,3.7208302092623544,7.347107703375466,4.068510256907774,1.3683182827869707,1.1946442241112127,3.7208302092623544,6.028003167225495,4.166978394707556,6.706915777749006,1.3184474496497949,4.089543799001081,7.347107703375466,4.166978394707556,5.6164299250473615,4.9661039643253835,1.5439636009632616,1.3937007891391846,4.068510256907774,6.706915777749006,4.9661039643253835,16.59093284699501,1.0803789139566498,17.704897687424644,1.3683182827869707,1.3184474496497949,1.5439636009632616,1.0803789139566498,2.9415188459643105,-3.2718233588369983,1.1946442241112127,4.089543799001081,1.3937007891391846,17.704897687424644,-3.2718233588369983,39.488581922692816
minimal-test-000387,0.9819623172130751,8.996246404978429,6,9.161498610772394,3.7067203521728516,8.996246404978429,5.988308087293353,2.88345093540526,1.5626948348915455,1.4649977887263477,0.9819623172130751,27.913068397974648,-19.052582099288514,13.43249416692058,-11.749824347631213,4.559902573638388,-4.440847983528919,-19.052582099288514,17.13200632240912,-12.000966872451595,11.142154816719708,-4.715245951185483,5.0158664120604675,13.43249416692058,-12.000966872451595,16.941071888450363,-16.75320611618831,10.247683963699856,-12.3784596797597,-11.749824347631213,11.142154816719708,-16.75320611618831,19.091770196232083,-12.3888985487986,15.934876008137461,4.559902573638388,-4.715245951185483,10.247683963699856,-12.3888985487986,16.21358229552714,-20.596505055725988,-4.440847983528919,5.0158664120604675,-12.3784596797597,15.934876008137461,-20.596505055725988,33.367556984122615
minimal-test-000170,0.893256808128342,7.375265366400243,6,8.25660134833316,5.094075679779053,7.375265366400243,5.361556507171043,2.7626870384325075,1.3957046820431542,1.2252725266541724,0.893256808128342,14.353925888710597,12.297631266150246,4.383999840132131,5.531909633679177,0.6211635134718374,1.1660304779591577,12.297631266150246,16.63903564326057,5.771570079965535,11.813101100189527,1.0952615844812865,4.956999590549728,4.383999840132131,5.771570079965535,3.042256303120375,4.578212932504154,0.8428252089234387,0.7977639780040553,5.531909633679177,11.813101100189527,4.578212932504154,20.378616527084695,0.5320503906900451,17.686797325275414,0.6211635134718374,1.0952615844812865,0.8428252089234387,0.5320503906900451,2.795909832342523,-3.9663976599626776,1.1660304779591577,4.956999590549728,0.7977639780040553,17.686797325275414,-3.9663976599626776,37.81071493153359
minimal-test-000177,0.9585695688966954,8.004479444553658,6,8.350441850315297,4.72529935836792,8.004479444553658,5.159203552222002,3.4646906452704864,1.7263287010420298,1.3478833944705129,0.9585695688966954,3.4465474010955126,-5.372298580924742,1.4984823766107744,0.514309055185255,1.3886202234161633,1.226407921011542,-5.372298580924742,49.92305457872145,1.0456888111998612,22.232609796641967,1.2295781940227066,5.104965986666996,1.4984823766107744,1.0456888111998612,5.781033480385616,4.6826558155942095,7.931995977584934,4.188553863811319,0.514309055185255,22.232609796641967,4.6826558155942095,20.769657509654184,4.056709796255102,8.149471286880765,1.3886202234161633,1.2295781940227066,7.931995977584934,4.056709796255102,21.160298821053473,2.674260766670502,1.226407921011542,5.104965986666996,4.188553863811319,8.149471286880765,2.674260766670502,7.328417995602379
minimal-test-000425,1.0865593810192713,7.156626304937053,6,6.586502707494568,2.530357837677002,7.156626304937053,5.782875037334789,2.9207568722683463,1.5732639652293432,1.424541594868123,1.0865593810192713,8.908860058456936,-11.370902207833023,2.094209191029353,-2.7514447211346407,1.0847956190918633,1.0046784846836334,-11.370902207833023,27.78367655014075,-2.3909006810785307,14.515467556439784,0.4409998788458738,4.412200366938714,2.094209191029353,-2.3909006810785307,3.451519581416445,2.529363032249937,4.531763013620481,6.07219731492815,-2.7514447211346407,14.515467556439784,2.529363032249937,19.984439141942175,5.948949564575284,13.138864564480475,1.0847956190918633,0.4409998788458738,4.531763013620481,5.948949564575284,15.997969860329746,15.608771429595802,1.0046784846836334,4.412200366938714,6.07219731492815,13.138864564480475,15.608771429595802,22.748388828843073
minimal-test-000017,0.8266891177692713,9.542132803481842,6,11.542589104390567,12.942559242248535,9.542132803481842,4.891360409596995,2.39070706033459,1.5775195263407038,1.4669507279275271,0.8266891177692713,6.460847044564012,5.302322255699664,6.572504330980757,7.544193008902907,4.242793983470293,4.282544329687211,5.302322255699664,14.228347852212776,7.579113430639139,10.337054501811613,4.017487828873379,4.527136311768715,6.572504330980757,7.579113430639139,16.039257924438836,15.467362350305047,17.116520758085365,15.610857848586056,7.544193008902907,10.337054501811613,15.467362350305047,17.06121710666837,15.734735589088562,14.699201135247122,4.242793983470293,4.017487828873379,17.116520758085365,15.734735589088562,41.14880241557406,33.50477290316996,4.282544329687211,4.527136311768715,15.610857848586056,14.699201135247122,33.50477290316996,31.078640192324197
minimal-test-000267,0.7611728256160797,8.932508345089232,6,11.735190806187044,3.2330520153045654,8.932508345089232,4.37911592188026,3.54647884505644,1.869494042945973,1.4210065637543985,0.7611728256160797,12.520756164530082,1.3810874379708311,3.6260810455718206,1.2895966104306644,0.6018709118996184,-0.4428559788566843,1.3810874379708311,9.82691151051924,1.3482195647866986,11.159123906234601,-0.31039546932607465,6.178123723209329,3.6260810455718206,1.3482195647866986,2.8070125619692305,-2.0606571349945204,1.8468127366687415,-5.18169607725988,1.2895966104306644,11.159123906234601,-2.0606571349945204,26.497798913819327,-5.912525295385038,26.463630415810115,0.6018709118996184,-0.31039546932607465,1.8468127366687415,-5.912525295385038,8.011354414178525,-17.566042439170655,-0.4428559788566843,6.178123723209329,-5.18169607725988,26.463630415810115,-17.566042439170655,57.973691927070384
minimal-test-000145,0.9562384195597963,8.583465427837952,6,8.976281701575372,4.153573989868164,8.583465427837952,5.525724396009259,2.664250237692568,1.5684847280071055,1.4212718747957909,0.9562384195597963,18.386160906356004,21.853945072173744,10.744122975715337,12.211221004333101,4.119187206473003,3.936557803949466,21.853945072173744,32.90605871610626,12.587995758352351,15.067196671696992,3.44387841056902,4.003140311271567,10.744122975715337,12.587995758352351,16.500708773841776,14.751097420585877,12.240708607789527,9.308544776843197,12.211221004333101,15.067196671696992,14.751097420585877,15.742756108843315,8.640111679884368,7.38617386674168,4.119187206473003,3.44387841056902,12.240708607789527,8.640111679884368,23.616928474412635,12.02811741567542,3.936557803949466,4.003140311271567,9.308544776843197,7.38617386674168,12.02811741567542,9.549675200145423
minimal-test-000029,0.9758227062850966,7.446251945131241,6,7.6307426514788865,4.133932590484619,7.446251945131241,5.579989393736147,2.7386599469486863,1.4844574051470953,1.361916053550966,0.9758227062850966,7.993667271374779,-12.062753325731165,1.646123616521772,-3.575126358413735,0.37801441205567177,0.06574929454352546,-12.062753325731165,32.26877287407338,-3.0554048072115547,16.657576321105783,0.06036389487712289,5.4136814822606585,1.646123616521772,-3.0554048072115547,1.9526849522488732,0.4280342751207237,2.1158930455352065,3.523934578188573,-3.575126358413735,16.657576321105783,0.4280342751207237,21.914241226174557,4.210061592038776,15.256335972433634,0.37801441205567177,0.06036389487712289,2.1158930455352065,4.210061592038776,9.240201006737115,11.900825535007023,0.06574929454352546,5.4136814822606585,3.523934578188573,15.256335972433634,11.900825535007023,25.724299717708437
minimal-test-000179,1.1051013171711639,6.978268982835129,6,6.314596566311302,4.701857089996338,6.978268982835129,6.246940565100814,3.370762598509861,1.6959295354403503,1.28434284398023,1.1051013171711639,15.49372032527607,-17.25557245488064,4.788148682267023,-3.7509681251313145,2.0641661123872197,0.8175375397980541,-17.25557245488064,30.4544825321196,-3.6239404338805223,14.103399805864608,0.8446745348466179,3.3622303323562526,4.788148682267023,-3.6239404338805223,8.04554323445064,2.2758698990216994,10.380042861916008,4.9511738751873295,-3.7509681251313145,14.103399805864608,2.2758698990216994,14.455903003903087,4.786658382988271,6.297151216968268,2.0641661123872197,0.8446745348466179,10.380042861916008,4.786658382988271,29.63842851751267,8.461539955851622,0.8175375397980541,3.3622303323562526,4.9511738751873295,6.297151216968268,8.461539955851622,6.741429754227397
minimal-test-000022,1.1450534065450269,8.162148179155022,6,7.128181211898838,5.399989128112793,8.162148179155022,5.984552141196686,3.4990943401709327,2.008739321926599,1.3950859396190014,1.1450534065450269,25.114035711234386,-26.527083294646815,7.7312458906492845,-8.54028195047082,2.04603187979985,-0.26003012779185736,-26.527083294646815,35.69528929804491,-8.225557839148731,15.575876460061144,-0.6924404635220098,3.1623811990754898,7.7312458906492845,-8.225557839148731,10.194466731273119,-2.463159873835154,11.321166856448457,1.4197945746926222,-8.54028195047082,15.575876460061144,-2.463159873835154,14.564125827891068,1.3708314692979582,5.241700945492575,2.04603187979985,-0.6924404635220098,11.321166856448457,1.3708314692979582,31.518142997803686,0.5175809395108801,-0.26003012779185736,3.1623811990754898,1.4197945746926222,5.241700945492575,0.5175809395108801,4.885573610571679
